Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;12.4;ºC;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.7;U. pH.;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;3.4;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;26;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;18;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;127;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;8;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;46;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;1.4;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;14;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;<;200;mg/l;;-;-;0
SC52;15/03/2022;15:35;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;305;µS/cm;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;5.45;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;80.3;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;14;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;21;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;2.7;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;29;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;1.1;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;12;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;<;200;mg/l;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;219;µS/cm;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.7;U. pH.;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;10.7;ºC;;-;-;0
SC52;12/01/2022;08:45;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
