Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;242;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;4.4;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;11.3;ºC;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.4;U. pH.;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;364;µS/cm;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;=;240;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;5;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.43;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;80;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;2.4;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;6.4;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;15;mg/l;;-;-;0
SC38;03/02/2022;11:15;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
