Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;4.6;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;201;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;8.31;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;7.38;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;1;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;68;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.46;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;4;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;<;200;mg/l;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;313;µS/cm;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.6;U. pH.;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;12.6;ºC;;-;-;0
SC35;03/02/2022;13:00;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
