Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
ZA-2;02/03/2022;12:30;SONDEOS;Aguas (Fisicoquímica);Amonio;-;=;0.23;mg/l;;-;-;0
ZA-2;02/03/2022;12:30;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;=;24;mg/l;;-;-;0
ZA-2;02/03/2022;12:30;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;904;µS/cm;;-;-;0
ZA-2;02/03/2022;12:30;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;=;0.036;mg/l;;-;-;0
ZA-2;02/03/2022;12:30;SONDEOS;Aguas (Fisicoquímica);Temperatura del agua;-;=;12.3;ºC;;-;-;0
ZA-2;02/03/2022;12:30;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
ZA-2;02/03/2022;12:30;SONDEOS;Aguas (Fisicoquímica);pH;-;=;7.3;U. pH.;;-;-;0
