Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SA18;31/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.054;m3/seg;;-;-;0
SA18;30/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.053;m3/seg;;-;-;0
SA18;29/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.053;m3/seg;;-;-;0
SA18;28/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.054;m3/seg;;-;-;0
SA18;27/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.054;m3/seg;;-;-;0
SA18;26/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.054;m3/seg;;-;-;0
SA18;25/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.054;m3/seg;;-;-;0
SA18;24/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.055;m3/seg;;-;-;0
SA18;23/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.055;m3/seg;;-;-;0
SA18;22/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.055;m3/seg;;-;-;0
SA18;21/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.055;m3/seg;;-;-;0
SA18;20/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.057;m3/seg;;-;-;0
SA18;19/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.056;m3/seg;;-;-;0
SA18;18/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.056;m3/seg;;-;-;0
SA18;17/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.057;m3/seg;;-;-;0
SA18;16/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.057;m3/seg;;-;-;0
SA18;15/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.058;m3/seg;;-;-;0
SA18;14/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.059;m3/seg;;-;-;0
SA18;13/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.06;m3/seg;;-;-;0
SA18;12/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.062;m3/seg;;-;-;0
SA18;11/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.066;m3/seg;;-;-;0
SA18;10/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.091;m3/seg;;-;-;0
SA18;09/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.13;m3/seg;;-;-;0
SA18;08/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.081;m3/seg;;-;-;0
SA18;07/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.08;m3/seg;;-;-;0
SA18;06/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.081;m3/seg;;-;-;0
SA18;05/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.088;m3/seg;;-;-;0
SA18;04/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.087;m3/seg;;-;-;0
SA18;03/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.079;m3/seg;;-;-;0
SA18;02/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.079;m3/seg;;-;-;0
SA18;01/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.041;m3/seg;;-;-;0
