Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SA12;31/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.083;m3/seg;;-;-;0
SA12;30/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.084;m3/seg;;-;-;0
SA12;29/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.088;m3/seg;;-;-;0
SA12;28/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.095;m3/seg;;-;-;0
SA12;27/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.101;m3/seg;;-;-;0
SA12;26/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.109;m3/seg;;-;-;0
SA12;25/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.124;m3/seg;;-;-;0
SA12;24/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.16;m3/seg;;-;-;0
SA12;23/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.179;m3/seg;;-;-;0
SA12;22/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.197;m3/seg;;-;-;0
SA12;21/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.211;m3/seg;;-;-;0
SA12;20/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.232;m3/seg;;-;-;0
SA12;19/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.259;m3/seg;;-;-;0
SA12;18/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.299;m3/seg;;-;-;0
SA12;17/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.628;m3/seg;;-;-;0
SA12;16/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.999;m3/seg;;-;-;0
SA12;15/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;1.43;m3/seg;;-;-;0
SA12;14/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;1.927;m3/seg;;-;-;0
SA12;13/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;2.239;m3/seg;;-;-;0
SA12;12/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;2.527;m3/seg;;-;-;0
SA12;11/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;2.665;m3/seg;;-;-;0
SA12;10/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;2.498;m3/seg;;-;-;0
SA12;09/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;1.144;m3/seg;;-;-;0
SA12;08/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.367;m3/seg;;-;-;0
SA12;07/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.228;m3/seg;;-;-;0
SA12;06/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.243;m3/seg;;-;-;0
SA12;05/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.296;m3/seg;;-;-;0
SA12;04/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.109;m3/seg;;-;-;0
SA12;03/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.098;m3/seg;;-;-;0
SA12;02/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.106;m3/seg;;-;-;0
SA12;01/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.112;m3/seg;;-;-;0
