Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;2.2;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;143;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;5.2;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;2.3;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;1.1;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;47;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.21;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;1.5;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;<;200;mg/l;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;208;µS/cm;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.9;U. pH.;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;8.4;ºC;;-;-;0
SC06;02/02/2022;14:25;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
