Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;521;µS/cm;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);pH;-;=;7.6;U. pH.;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Bicarbonatos;-;=;252;mg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;<;0.5;mg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;<;0.05;mg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Amonio;-;=;0.3;mg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;=;0.23;mg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Arsénico;-;=;1.6;µg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Cadmio;-;<;0.5;µg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Mercurio;-;<;0.2;µg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Cloruros;-;=;16;mg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Magnesio;-;=;14.6;mg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Calcio;-;=;70.9;mg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Potasio;-;=;1.92;mg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Sodio;-;=;19.6;mg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Plomo;-;<;1;µg/l;;-;-;0
SC30;12/01/2022;10:35;SONDEOS;Aguas (Fisicoquímica);Sulfatos;-;=;42.8;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);pH;-;=;7.6;U. pH.;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;530;µS/cm;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Sodio;-;=;20.6;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Potasio;-;=;1.75;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Calcio;-;=;69;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Magnesio;-;=;17.7;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Cloruros;-;=;18.2;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Sulfatos;-;=;53.4;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Bicarbonatos;-;=;249;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;<;0.5;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;<;0.05;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Amonio;-;=;0.17;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;=;0.11;mg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Mercurio;-;<;0.2;µg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Plomo;-;<;1;µg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Arsénico;-;<;1;µg/l;;-;-;0
SC30;08/03/2022;09:00;SONDEOS;Aguas (Fisicoquímica);Cadmio;-;<;0.5;µg/l;;-;-;0
