Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SA20;31/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.135;m3/seg;;-;-;0
SA20;30/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.02;m3/seg;;-;-;0
SA20;29/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.022;m3/seg;;-;-;0
SA20;28/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.047;m3/seg;;-;-;0
SA20;28/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.024;m3/seg;;-;-;0
SA20;27/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.059;m3/seg;;-;-;0
SA20;27/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.027;m3/seg;;-;-;0
SA20;26/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.078;m3/seg;;-;-;0
SA20;26/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.03;m3/seg;;-;-;0
SA20;25/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.075;m3/seg;;-;-;0
SA20;25/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.034;m3/seg;;-;-;0
SA20;24/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.061;m3/seg;;-;-;0
SA20;24/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.041;m3/seg;;-;-;0
SA20;23/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.082;m3/seg;;-;-;0
SA20;23/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.051;m3/seg;;-;-;0
SA20;22/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.135;m3/seg;;-;-;0
SA20;22/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.065;m3/seg;;-;-;0
SA20;21/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.218;m3/seg;;-;-;0
SA20;21/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.112;m3/seg;;-;-;0
SA20;20/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.261;m3/seg;;-;-;0
SA20;20/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.043;m3/seg;;-;-;0
SA20;19/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.234;m3/seg;;-;-;0
SA20;19/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.035;m3/seg;;-;-;0
SA20;18/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.087;m3/seg;;-;-;0
SA20;18/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.041;m3/seg;;-;-;0
SA20;17/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.154;m3/seg;;-;-;0
SA20;17/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.048;m3/seg;;-;-;0
SA20;16/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.294;m3/seg;;-;-;0
SA20;16/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.06;m3/seg;;-;-;0
SA20;15/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.551;m3/seg;;-;-;0
SA20;15/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.078;m3/seg;;-;-;0
SA20;14/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.083;m3/seg;;-;-;0
SA20;14/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.113;m3/seg;;-;-;0
SA20;13/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.041;m3/seg;;-;-;0
SA20;13/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.217;m3/seg;;-;-;0
SA20;12/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.046;m3/seg;;-;-;0
SA20;12/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.468;m3/seg;;-;-;0
SA20;11/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.053;m3/seg;;-;-;0
SA20;11/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;1.8;m3/seg;;-;-;0
SA20;10/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.064;m3/seg;;-;-;0
SA20;10/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;2.431;m3/seg;;-;-;0
SA20;09/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.085;m3/seg;;-;-;0
SA20;09/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;2.552;m3/seg;;-;-;0
SA20;08/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.128;m3/seg;;-;-;0
