Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Temperatura del agua;-;=;12.9;ºC;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;216;µS/cm;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;=;0.06;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;=;3.52;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Bicarbonatos;-;=;128;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Sulfatos;-;<;3;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Cloruros;-;=;8.4;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Magnesio;-;=;1.8;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Calcio;-;=;41;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Potasio;-;=;0.65;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Sodio;-;=;4.9;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);Residuo seco;-;<;200;mg/l;;-;-;0
SC59;12/01/2022;14:50;SONDEOS;Aguas (Fisicoquímica);pH;-;=;7.4;U. pH.;;-;-;0
