Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Cadmio;-;<;0.5;µg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);pH;-;=;8;U. pH.;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;<;0.05;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Amonio;-;<;0.05;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;<;0.05;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;=;3.1;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Bicarbonatos;-;=;156;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Sulfatos;-;=;13.5;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Cloruros;-;<;5;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Magnesio;-;=;6.16;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Calcio;-;=;51.7;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Potasio;-;=;0.52;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Sodio;-;=;3.08;mg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;280;µS/cm;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Mercurio;-;<;0.2;µg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Plomo;-;<;1;µg/l;;-;-;0
SC33;11/01/2022;12:00;SONDEOS;Aguas (Fisicoquímica);Arsénico;-;<;1;µg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;303;µS/cm;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);pH;-;=;8.1;U. pH.;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Sodio;-;=;3.28;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Potasio;-;=;0.86;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Calcio;-;=;52.6;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Magnesio;-;=;6.8;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Cloruros;-;<;5;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Sulfatos;-;=;18.5;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Bicarbonatos;-;=;158;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;=;2.9;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;<;0.05;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Amonio;-;<;0.05;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;<;0.05;mg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Arsénico;-;<;1;µg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Cadmio;-;<;0.5;µg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Plomo;-;<;1;µg/l;;-;-;0
SC33;07/03/2022;11:50;SONDEOS;Aguas (Fisicoquímica);Mercurio;-;<;0.2;µg/l;;-;-;0
