Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;8;U. pH.;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;179;µS/cm;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;<;0.5;mg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;35.3;mg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;1.73;mg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;<;5;mg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;<;5;mg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;109;mg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;1.5;mg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.05;mg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.05;mg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.05;mg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Arsénico;-;<;1;µg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Cadmio;-;<;0.5;µg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Mercurio;-;<;0.2;µg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Plomo;-;<;1;µg/l;;-;-;0
SC19;11/01/2022;16:25;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;1.85;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;252;µS/cm;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Mercurio;-;<;0.2;µg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Cadmio;-;<;0.5;µg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Arsénico;-;<;1;µg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.05;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.05;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.05;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;2.2;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;142;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;6.3;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;<;5;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;2.77;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;48.1;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.84;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;2.34;mg/l;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;8.2;U. pH.;;-;-;0
SC19;07/03/2022;13:15;MANANTIALES;Aguas (Fisicoquímica);Plomo;-;<;1;µg/l;;-;-;0
