Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;1.3;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;132;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;14;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;9.4;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;2.4;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;46;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.33;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;6.6;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;<;200;mg/l;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;236;µS/cm;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;8.3;U. pH.;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;9.7;ºC;;-;-;0
SC37;03/02/2022;08:20;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
