Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Potasio;-;=;0.48;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Calcio;-;=;66;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Magnesio;-;=;19;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Cloruros;-;=;4.6;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Sulfatos;-;=;11.1;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Bicarbonatos;-;=;289;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;=;2.9;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Temperatura del agua;-;=;7.8;ºC;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);pH;-;=;7.9;U. pH.;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;432;µS/cm;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Residuo seco;-;=;233;mg/l;;-;-;0
SC03;02/02/2022;12:15;SONDEOS;Aguas (Fisicoquímica);Sodio;-;=;3;mg/l;;-;-;0
