Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Temperatura del agua;-;=;10.5;ºC;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);pH;-;=;7.5;U. pH.;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;156;µS/cm;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Residuo seco;-;<;200;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Sodio;-;=;3.95;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Potasio;-;=;0.64;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Calcio;-;=;29.5;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Magnesio;-;=;1.1;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Cloruros;-;=;5.3;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Sulfatos;-;<;3;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Bicarbonatos;-;=;92.7;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;=;3.9;mg/l;;-;-;0
SC13;12/01/2022;16:20;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Calcio;-;=;39;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Potasio;-;=;0.71;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;=;4.2;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Bicarbonatos;-;=;125;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Sulfatos;-;<;3;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Cloruros;-;=;6.4;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Magnesio;-;=;1.3;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Temperatura del agua;-;=;10.4;ºC;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);pH;-;=;7.5;U. pH.;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;201;µS/cm;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Residuo seco;-;<;200;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Sodio;-;=;4.2;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
SC13;08/02/2022;09:30;SONDEOS;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
