Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;5.1;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;335;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;6.8;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;9.6;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;12;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;100;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.63;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;4.5;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;=;330;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;482;µS/cm;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.4;U. pH.;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;11.3;ºC;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
SC01;18/01/2022;11:30;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;11;ºC;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.6;U. pH.;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;4.1;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;329;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;7.4;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;9.6;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;13;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;90;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.67;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;4.5;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;=;310;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;500;µS/cm;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
SC01;02/03/2022;17:00;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
