Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;273;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;8.4;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;=;0.053;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;9.3;ºC;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.6;U. pH.;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;410;µS/cm;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;=;227;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;3.5;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.73;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;80;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;9;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;4.6;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;4.7;mg/l;;-;-;0
SC48;02/02/2022;15:30;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
