Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SA11;31/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.085;m3/seg;;-;-;0
SA11;30/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.086;m3/seg;;-;-;0
SA11;29/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.087;m3/seg;;-;-;0
SA11;28/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.089;m3/seg;;-;-;0
SA11;27/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.09;m3/seg;;-;-;0
SA11;26/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.091;m3/seg;;-;-;0
SA11;25/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.093;m3/seg;;-;-;0
SA11;24/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.094;m3/seg;;-;-;0
SA11;23/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.096;m3/seg;;-;-;0
SA11;22/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.097;m3/seg;;-;-;0
SA11;21/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.098;m3/seg;;-;-;0
SA11;20/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.099;m3/seg;;-;-;0
SA11;19/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.1;m3/seg;;-;-;0
SA11;18/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.102;m3/seg;;-;-;0
SA11;17/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.104;m3/seg;;-;-;0
SA11;16/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.104;m3/seg;;-;-;0
SA11;15/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.104;m3/seg;;-;-;0
SA11;14/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.104;m3/seg;;-;-;0
SA11;13/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.105;m3/seg;;-;-;0
SA11;12/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.105;m3/seg;;-;-;0
SA11;11/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.104;m3/seg;;-;-;0
SA11;10/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.098;m3/seg;;-;-;0
SA11;09/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.087;m3/seg;;-;-;0
SA11;08/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.087;m3/seg;;-;-;0
SA11;07/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.087;m3/seg;;-;-;0
SA11;06/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.088;m3/seg;;-;-;0
SA11;05/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.089;m3/seg;;-;-;0
SA11;04/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.09;m3/seg;;-;-;0
SA11;03/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.091;m3/seg;;-;-;0
SA11;02/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.092;m3/seg;;-;-;0
SA11;01/01/2022;00:00;GALERÍAS;Aguas (Hidrología);Caudal medio diario;-;=;0.094;m3/seg;;-;-;0
