Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SA15;31/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.173;m3/seg;;-;-;0
SA15;30/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.176;m3/seg;;-;-;0
SA15;29/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.18;m3/seg;;-;-;0
SA15;28/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.161;m3/seg;;-;-;0
SA15;28/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.183;m3/seg;;-;-;0
SA15;27/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.163;m3/seg;;-;-;0
SA15;27/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.185;m3/seg;;-;-;0
SA15;26/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.162;m3/seg;;-;-;0
SA15;26/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.194;m3/seg;;-;-;0
SA15;25/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.161;m3/seg;;-;-;0
SA15;25/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.204;m3/seg;;-;-;0
SA15;24/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.163;m3/seg;;-;-;0
SA15;24/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.215;m3/seg;;-;-;0
SA15;23/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.165;m3/seg;;-;-;0
SA15;23/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.229;m3/seg;;-;-;0
SA15;22/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.166;m3/seg;;-;-;0
SA15;22/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.25;m3/seg;;-;-;0
SA15;21/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.168;m3/seg;;-;-;0
SA15;21/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.277;m3/seg;;-;-;0
SA15;20/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.17;m3/seg;;-;-;0
SA15;20/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.244;m3/seg;;-;-;0
SA15;19/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.168;m3/seg;;-;-;0
SA15;19/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.26;m3/seg;;-;-;0
SA15;18/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.17;m3/seg;;-;-;0
SA15;18/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.281;m3/seg;;-;-;0
SA15;17/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.176;m3/seg;;-;-;0
SA15;17/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.299;m3/seg;;-;-;0
SA15;16/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.185;m3/seg;;-;-;0
SA15;16/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.33;m3/seg;;-;-;0
SA15;15/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.205;m3/seg;;-;-;0
SA15;15/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.365;m3/seg;;-;-;0
SA15;14/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.169;m3/seg;;-;-;0
SA15;14/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.409;m3/seg;;-;-;0
SA15;13/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.167;m3/seg;;-;-;0
SA15;13/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.484;m3/seg;;-;-;0
SA15;12/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.169;m3/seg;;-;-;0
SA15;12/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.709;m3/seg;;-;-;0
SA15;11/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.17;m3/seg;;-;-;0
SA15;11/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;1.25;m3/seg;;-;-;0
SA15;10/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.172;m3/seg;;-;-;0
SA15;10/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;2.095;m3/seg;;-;-;0
SA15;09/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.178;m3/seg;;-;-;0
SA15;09/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;2.116;m3/seg;;-;-;0
SA15;08/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.186;m3/seg;;-;-;0
SA15;08/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.489;m3/seg;;-;-;0
SA15;07/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.192;m3/seg;;-;-;0
SA15;07/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.625;m3/seg;;-;-;0
SA15;06/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.218;m3/seg;;-;-;0
SA15;06/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.334;m3/seg;;-;-;0
SA15;05/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.266;m3/seg;;-;-;0
SA15;05/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.374;m3/seg;;-;-;0
SA15;04/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.178;m3/seg;;-;-;0
SA15;04/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.285;m3/seg;;-;-;0
SA15;03/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.19;m3/seg;;-;-;0
SA15;03/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.285;m3/seg;;-;-;0
SA15;02/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.202;m3/seg;;-;-;0
SA15;02/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.284;m3/seg;;-;-;0
SA15;01/02/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.23;m3/seg;;-;-;0
SA15;01/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.286;m3/seg;;-;-;0
