Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.6;U. pH.;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Plomo;-;<;1;µg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;1220;µS/cm;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Mercurio;-;<;0.2;µg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Cadmio;-;<;0.5;µg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Arsénico;-;<;1;µg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.05;mg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.05;mg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.05;mg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;3.1;mg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;157;mg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;557;mg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;7.8;mg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;27.7;mg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;244;mg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.65;mg/l;;-;-;0
SC15;12/01/2022;13:20;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;5.64;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;8.5;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;606;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.88;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;5.84;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;1210;µS/cm;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.5;U. pH.;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Plomo;-;<;1;µg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Mercurio;-;<;0.2;µg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Cadmio;-;<;0.5;µg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Arsénico;-;<;1;µg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.05;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.05;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.05;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;3.4;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;152;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;28.5;mg/l;;-;-;0
SC15;08/03/2022;11:50;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;254;mg/l;;-;-;0
