Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;200;µS/cm;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.2;U. pH.;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;1.62;mg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;24.3;mg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;3.38;mg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;8.3;mg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;41;mg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;43.4;mg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.05;mg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;3.6;mg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.05;mg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.05;mg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Arsénico;-;<;1;µg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Cadmio;-;=;7.8;µg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Mercurio;-;<;0.2;µg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Plomo;-;=;11;µg/l;;-;-;0
SC39;12/01/2022;10:05;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;6.71;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.05;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;40.2;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;8.5;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;3.1;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;24.9;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;1.19;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;7.08;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;196;µS/cm;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.3;U. pH.;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Plomo;-;=;8.6;µg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Mercurio;-;<;0.2;µg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Cadmio;-;=;6;µg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Arsénico;-;<;1;µg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.05;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.05;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;3.6;mg/l;;-;-;0
SC39;07/03/2022;08:40;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;40.3;mg/l;;-;-;0
