Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SP23;31/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.33;m;;-;-;0
SP23;30/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.31;m;;-;-;0
SP23;29/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.31;m;;-;-;0
SP23;28/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.31;m;;-;-;0
SP23;27/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.28;m;;-;-;0
SP23;26/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.26;m;;-;-;0
SP23;25/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.25;m;;-;-;0
SP23;24/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.22;m;;-;-;0
SP23;23/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.19;m;;-;-;0
SP23;22/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.19;m;;-;-;0
SP23;21/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.19;m;;-;-;0
SP23;20/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.2;m;;-;-;0
SP23;19/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.19;m;;-;-;0
SP23;18/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.16;m;;-;-;0
SP23;17/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.14;m;;-;-;0
SP23;16/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.09;m;;-;-;0
SP23;15/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.02;m;;-;-;0
SP23;14/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-22.96;m;;-;-;0
SP23;13/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-22.86;m;;-;-;0
SP23;12/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-22.7;m;;-;-;0
SP23;11/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-22.54;m;;-;-;0
SP23;10/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-22.4;m;;-;-;0
SP23;09/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-22.7;m;;-;-;0
SP23;08/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.07;m;;-;-;0
SP23;07/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.16;m;;-;-;0
SP23;06/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.19;m;;-;-;0
SP23;05/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.14;m;;-;-;0
SP23;04/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.41;m;;-;-;0
SP23;03/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.45;m;;-;-;0
SP23;02/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.43;m;;-;-;0
SP23;01/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-23.4;m;;-;-;0
