Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
S-3;03/03/2022;10:15;SONDEOS;Aguas (Fisicoquímica);Amonio;-;=;0.37;mg/l;;-;-;0
S-3;03/03/2022;10:15;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
S-3;03/03/2022;10:15;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;=;0.41;mg/l;;-;-;0
S-3;03/03/2022;10:15;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
S-3;03/03/2022;10:15;SONDEOS;Aguas (Fisicoquímica);pH;-;=;7.3;U. pH.;;-;-;0
S-3;03/03/2022;10:15;SONDEOS;Aguas (Fisicoquímica);Temperatura del agua;-;=;11;ºC;;-;-;0
S-3;03/03/2022;10:15;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;1321;µS/cm;;-;-;0
