Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Temperatura del agua;-;=;17.7;ºC;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);pH;-;=;7.3;U. pH.;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Conductividad;-;=;1113;µS/cm;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Residuo seco;-;=;980;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Sodio;-;=;15;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Potasio;-;=;1.4;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Calcio;-;=;240;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Magnesio;-;=;36;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Cloruros;-;=;24;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Sulfatos;-;=;510;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Bicarbonatos;-;=;220;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Nitrato;-;<;0.18;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC51;03/02/2022;14:35;SONDEOS;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
