Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SP16;31/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.91;m;;-;-;0
SP16;30/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.93;m;;-;-;0
SP16;29/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.95;m;;-;-;0
SP16;28/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.94;m;;-;-;0
SP16;27/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.96;m;;-;-;0
SP16;26/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.98;m;;-;-;0
SP16;25/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.98;m;;-;-;0
SP16;24/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-13;m;;-;-;0
SP16;23/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-13.01;m;;-;-;0
SP16;22/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.99;m;;-;-;0
SP16;21/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.97;m;;-;-;0
SP16;20/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.97;m;;-;-;0
SP16;19/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.98;m;;-;-;0
SP16;18/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.98;m;;-;-;0
SP16;17/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.96;m;;-;-;0
SP16;16/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.97;m;;-;-;0
SP16;15/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-13;m;;-;-;0
SP16;14/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.97;m;;-;-;0
SP16;13/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.95;m;;-;-;0
SP16;12/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.92;m;;-;-;0
SP16;11/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.88;m;;-;-;0
SP16;10/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.87;m;;-;-;0
SP16;09/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.87;m;;-;-;0
SP16;08/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.88;m;;-;-;0
SP16;07/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.86;m;;-;-;0
SP16;06/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.9;m;;-;-;0
SP16;05/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.92;m;;-;-;0
SP16;04/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.92;m;;-;-;0
SP16;03/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.91;m;;-;-;0
SP16;02/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.9;m;;-;-;0
SP16;01/01/2022;00:00;SONDEOS;Aguas (Piezometría);Nivel piezométrico medio diario;-;=;-12.92;m;;-;-;0
