Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;1.3;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;2.4;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.26;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;2;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;=;220;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;317;µS/cm;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.7;U. pH.;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;11.2;ºC;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;<;0.031;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;1.82;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;221;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;<;3;mg/l;;-;-;0
SC47;11/01/2022;10:15;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;75;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Cloruros;-;=;5;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Magnesio;-;=;2.7;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Calcio;-;=;80;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Potasio;-;=;0.6;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Sodio;-;=;4.3;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Residuo seco;-;=;240;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Conductividad;-;=;375;µS/cm;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);pH;-;=;7.8;U. pH.;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Temperatura del agua;-;=;10.6;ºC;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Sulfatos;-;=;13;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Carbonatos;-;<;1.2;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Bicarbonatos;-;=;247;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Nitrato;-;=;8.1;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Nitrito;-;<;0.02;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Ortofosfato;-;=;0.04;mg/l;;-;-;0
SC47;02/03/2022;10:00;MANANTIALES;Aguas (Fisicoquímica);Amonio;-;<;0.064;mg/l;;-;-;0
