Sample Point Code;Date;Hour;Type;Subgroup;Parameter;Species;Operator;Value;Unit;Quality;Situation;Level;Depth
SA06;31/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.149;m3/seg;;-;-;0
SA06;30/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.126;m3/seg;;-;-;0
SA06;29/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.128;m3/seg;;-;-;0
SA06;28/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.13;m3/seg;;-;-;0
SA06;27/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.146;m3/seg;;-;-;0
SA06;26/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.148;m3/seg;;-;-;0
SA06;25/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.157;m3/seg;;-;-;0
SA06;24/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.168;m3/seg;;-;-;0
SA06;23/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.19;m3/seg;;-;-;0
SA06;22/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.194;m3/seg;;-;-;0
SA06;21/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.227;m3/seg;;-;-;0
SA06;20/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.225;m3/seg;;-;-;0
SA06;19/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.225;m3/seg;;-;-;0
SA06;18/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.252;m3/seg;;-;-;0
SA06;17/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.28;m3/seg;;-;-;0
SA06;16/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.333;m3/seg;;-;-;0
SA06;15/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.398;m3/seg;;-;-;0
SA06;14/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.512;m3/seg;;-;-;0
SA06;13/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.692;m3/seg;;-;-;0
SA06;12/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;1.222;m3/seg;;-;-;0
SA06;11/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;5.17;m3/seg;;-;-;0
SA06;10/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;9.206;m3/seg;;-;-;0
SA06;09/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;6.936;m3/seg;;-;-;0
SA06;08/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.36;m3/seg;;-;-;0
SA06;07/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.349;m3/seg;;-;-;0
SA06;06/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.413;m3/seg;;-;-;0
SA06;05/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.843;m3/seg;;-;-;0
SA06;04/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.371;m3/seg;;-;-;0
SA06;03/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.118;m3/seg;;-;-;0
SA06;02/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.134;m3/seg;;-;-;0
SA06;01/01/2022;00:00;MANANTIALES;Aguas (Hidrología);Caudal medio diario;-;=;0.143;m3/seg;;-;-;0
